nll,pi_aa,pi_ac,pi_ag,pi_at,pi_ca,pi_cc,pi_cg,pi_ct,pi_ga,pi_gc,pi_gg,pi_gt,pi_ta,pi_tc,pi_tg,pi_tt,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11
370665.67085793166,0.085315,0.06291,0.059983,0.081593,0.059102,0.037414,0.042866,0.065925,0.058772,0.040701,0.044362,0.063107,0.08993,0.059769,0.059778,0.088473,3.2849800052646327,0.9390304635623067,1.1630259742197575,0.9390304376555416,0.9390305116894913,0.9390304350219886,2.1009570868523526,2.0028465603474364,0.9390304822687131,0.9390305016234699,0.9390304988343567,1.125054575262347
369118.58192728733,0.083517,0.055159,0.060691,0.087256,0.063191,0.045785,0.043108,0.060037,0.060796,0.039819,0.041593,0.060104,0.088101,0.059354,0.065808,0.085681,4.740920015042027,0.8088675941077167,0.9977737556055188,0.7748683635393097,0.892559918002732,0.8573611868032621,1.0884069532307588,1.4104419488159854,0.8994090796025824,1.2736036923448686,1.8245794056282874,0.7504694117896761
356137.35751114663,0.080977,0.055603,0.059762,0.08656,0.057682,0.041231,0.04319,0.064605,0.061399,0.040438,0.041529,0.062561,0.087315,0.063323,0.058621,0.095204,1.3487497378128877,1.3487497374504027,1.3487497395950048,1.3487497457680642,1.3487497599701561,1.3503513189325353,1.3487497360847105,1.3487497360847105,1.348749749940376,1.3487497360847105,1.3496315079769294,1.348749739513223
371616.7966902563,0.086189,0.063512,0.063667,0.089906,0.059973,0.036706,0.042305,0.065756,0.056496,0.039303,0.040701,0.063005,0.08632,0.057926,0.058826,0.089409,1.3503251312158382,1.350325131739569,1.3503251331072577,1.3503251316668836,1.3503251323699605,1.3503251314567115,1.350325131684434,1.3503251314992195,1.3503251317057543,1.3503251312158382,1.350325131252826,1.3503251312158382
361231.2782279483,0.083117,0.060596,0.062575,0.088724,0.061604,0.038503,0.042313,0.0554,0.058703,0.041912,0.046016,0.055678,0.092527,0.061652,0.060191,0.090489,1.832177312865034,1.1482611796907376,1.4864061455728133,1.5225095777996784,1.5945244668842893,1.0982654248007915,1.1554893427824318,0.9423994027422119,1.2423816962390757,1.2128602513803293,1.4983958467828014,1.4862438047342512
362339.59920640435,0.088098,0.05931,0.057866,0.087379,0.056729,0.03934,0.040889,0.06266,0.057604,0.045498,0.0431,0.058697,0.087182,0.06556,0.064147,0.085941,1.2134570215482083,1.4446251009571704,1.3689897466615522,1.2512990585220773,1.3596495149133485,1.48513589023343,1.483821187427408,1.4141232097019494,1.1531880747321173,1.1531823393163705,1.6653644378404688,1.1531935392533919
363268.1162006824,0.090468,0.05609,0.05791,0.08533,0.064051,0.039408,0.042798,0.060806,0.055785,0.039521,0.046883,0.058813,0.087782,0.065421,0.06089,0.088044,3.332593632820361,1.4599469516549264,0.5461870144019294,0.12154431077896131,0.0007288145608916456,1.525364369441564,1.4939067109930246,1.1559203293658191,1.8924233789033966,0.5163436754584588,2.130301340930468,1.5775339050020212
367765.2601097667,0.086183,0.058021,0.058929,0.088986,0.060199,0.0401,0.037979,0.057193,0.056399,0.043494,0.040099,0.060802,0.094096,0.059894,0.063601,0.094025,1.81173869219419,1.2294456196419148,1.1337326223210076,1.2082354437822493,1.1279311732330035,1.134313662894982,1.1272349336984104,1.1593890713471109,1.1653179263436877,1.1109062671152194,2.4275112461365214,1.678624540825962
369414.66988288576,0.086894,0.059942,0.060997,0.08787,0.0593,0.040516,0.040502,0.06138,0.055709,0.043807,0.041804,0.061898,0.086615,0.05854,0.063088,0.091138,3.6667992469968222,1.2970689215192146,1.2032702950000398,0.7508545803711045,0.4674771497295355,0.6430909900933224,0.9160977865363084,0.8916516439176823,0.985036830449027,1.7734041873892223,3.0529161450426385,0.7165855365815045
367658.8028386402,0.085098,0.058305,0.055508,0.089571,0.060429,0.042308,0.039109,0.060462,0.063538,0.038893,0.042402,0.061177,0.090519,0.059093,0.062702,0.090886,1.350510202382907,1.3504767745893471,1.350401247542796,1.3503548378197543,1.3502977638583102,1.350151221017212,1.350195329930996,1.3502308344515441,1.3502214138007067,1.350373003679777,1.350461189663285,1.350151220249068
365702.2888255034,0.088706,0.056885,0.06001,0.082396,0.058501,0.039951,0.041583,0.057035,0.065108,0.040076,0.043317,0.06141,0.087206,0.061122,0.064896,0.091798,5.093444757419593,1.0579610495518081,0.7970739122937396,3.6497796047180535,0.7469472457604506,1.0496762894737852,0.5841249807862814,0.6233528881214687,0.7600688811707684,0.6680037628068259,1.0567580599954798,1.3749027576791146
356815.05110118305,0.083993,0.059102,0.062626,0.086709,0.056303,0.040285,0.03941,0.061895,0.062206,0.043395,0.045193,0.06011,0.087703,0.060436,0.059784,0.09085,2.4879903160585695,0.9527299081661413,0.4284906226014008,0.8020797534819212,0.7990537956473746,1.0364739434942851,0.7067844934901435,1.122008521948421,1.6483901540545773,1.9431325959201562,3.506953851708057,1.066932504918019
362400.47928712517,0.088599,0.057685,0.059302,0.088592,0.06071,0.038987,0.043395,0.058734,0.066577,0.041099,0.043093,0.060122,0.084401,0.059083,0.060705,0.088916,1.5320317838725135,1.3230103195957608,1.338063160513673,1.1987267860546786,1.2399466335958453,1.278046762641281,1.2615461005373376,1.7349994336232355,1.3223283603560194,1.393145010906417,1.3289338957941124,1.212719393242836
373275.20535146096,0.082193,0.061541,0.061184,0.087629,0.062457,0.036313,0.039509,0.061084,0.058703,0.042689,0.043508,0.062198,0.090528,0.05726,0.060603,0.092601,1.6643765081702326,1.2062564497487573,1.208788340485062,1.0221934457696804,1.390388630859458,1.494412044478499,1.1157698751882719,1.5639618436441995,1.3674927781031132,1.2573005038813234,1.6441903507779831,1.1905489754596745
363098.5834221965,0.083788,0.057273,0.06202,0.09046,0.058046,0.040351,0.042381,0.061832,0.055898,0.039098,0.040618,0.060895,0.089477,0.06028,0.063395,0.094188,1.7558132628000893,1.0130550374718534,1.5875263614129058,1.3540528816810555,1.2056369200545063,1.4405297833862414,1.386411748172013,1.3063251204543564,1.0535550351144485,1.198598745439437,1.2439815800971128,1.6194146580572493
374152.2241215935,0.088205,0.058127,0.060592,0.087504,0.059588,0.039527,0.041491,0.059651,0.06021,0.03921,0.042696,0.06529,0.085412,0.058986,0.064319,0.089192,4.863542729392669,1.6852236687229587,0.9524265549659963,1.2858055800458643,0.8514117020673988,0.9645480713217083,0.8740959377180447,0.8946342632502455,1.1119704426628116,1.1606819715141565,0.902976646526153,0.9288417728664927
371202.2554419772,0.086887,0.058511,0.059377,0.089687,0.060611,0.043633,0.043026,0.058728,0.06251,0.040871,0.040092,0.063207,0.086318,0.058672,0.062859,0.085011,1.3938737367596745,1.1298996093653704,1.5210582203884255,1.1298996011618299,1.327586388708969,1.5031748770429547,1.4200311911395487,1.4284274356060582,1.2706056952884077,1.15956708601211,1.3423138574887659,1.387553679058463
365495.1054318117,0.084396,0.058692,0.058202,0.086139,0.058196,0.040503,0.038405,0.062601,0.062596,0.043288,0.045098,0.060307,0.08838,0.058317,0.063705,0.091175,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784,1.3485436229568784
361869.2769788378,0.087081,0.058278,0.06428,0.088819,0.06386,0.039723,0.042506,0.057416,0.058213,0.040918,0.043103,0.059787,0.092826,0.058096,0.056508,0.088586,1.3498280891705055,1.3498280946719994,1.3498281047484362,1.3498280956107676,1.3498280891705055,1.3498280891705055,1.3498280921024615,1.3498280972202295,1.3498280893545451,1.3498280891705055,1.3498280949512353,1.3498280925588577
366366.98443816684,0.083811,0.060307,0.060898,0.090365,0.057323,0.037105,0.043406,0.062146,0.063594,0.040206,0.041207,0.060895,0.088827,0.057502,0.063484,0.088924,1.5321750436385326,1.186810293032861,1.1868118252883422,1.186812013816698,1.18680741057789,1.1868175502258738,2.8910104278197784,1.1868052659413113,1.1868083800975529,1.2002169142683274,1.2230269987012838,1.1868153719732886
373723.1796088133,0.084475,0.062191,0.061508,0.085281,0.06082,0.035227,0.036689,0.065594,0.060321,0.041212,0.043297,0.062462,0.086646,0.063406,0.061878,0.088993,5.388238772327875,0.22580406068150988,0.36508089819340944,0.8147295333572667,0.055003250350528915,0.7711782171433721,1.7253125133110134,0.6415091507142155,1.3294506899516028,1.3922456070013303,2.2387774647544547,1.6932916841008685
371620.0258511301,0.087798,0.056303,0.059379,0.087185,0.06118,0.040008,0.040012,0.060783,0.057198,0.038104,0.038602,0.065338,0.08975,0.060717,0.063007,0.094636,1.4381400013520544,1.1512291142079794,1.375937509848374,1.1510108097017595,1.6163989540394175,1.5765061244771503,1.4382862766681208,1.1792968560851962,1.3042713098902006,1.3912132452223622,1.235536365778382,1.3105149767543234
377728.1885744684,0.083608,0.06072,0.062992,0.079946,0.058313,0.041239,0.037992,0.055219,0.059693,0.041203,0.04591,0.066998,0.086985,0.062076,0.0642,0.092906,3.6021462973864944,1.1868922294674837,0.46152752860321755,1.4275945725144985,0.3959160547320569,0.7331419748264709,2.6905452805968393,0.5913796456372066,1.8136740568958245,1.3109393334424022,1.9423790657466402,0.5231715760948136
362585.78878912155,0.087978,0.058292,0.057504,0.080785,0.057772,0.038292,0.041793,0.060412,0.062387,0.039806,0.0457,0.05879,0.091932,0.061503,0.064519,0.092535,3.3469649890316586,1.6793496681680657,0.7465597889686835,1.972638570325755,0.705357202939787,1.3973735747441631,2.6745764227640425,1.1546697979706015,0.2824405721657169,0.49500040530439726,1.0198640027523422,1.5784348355561062
369099.06765233364,0.085304,0.063098,0.054798,0.085182,0.055816,0.038994,0.042596,0.062914,0.062293,0.040525,0.044195,0.061192,0.087602,0.059991,0.063807,0.091693,3.6031122282404726,1.3421424693643182,1.444899997712775,0.7836445343030023,0.81760556964538,1.033582734277499,0.5895438577096054,2.475302354057479,0.6995218572514013,1.7422915753353387,1.0432516978854138,0.9270529118997904
353747.3222382512,0.08922,0.054396,0.06209,0.08764,0.057575,0.038496,0.045906,0.057294,0.05938,0.047012,0.043408,0.061703,0.083995,0.062603,0.059498,0.089784,4.588267039572083,1.058869942410315,1.0768452929464862,1.0496034972012283,1.0740989953757298,1.0850491325585894,1.1005049714623034,1.0709322330160624,1.061154704717827,1.0498173690561985,1.074478855177811,1.061317380769208
372049.38269151386,0.084193,0.059128,0.06078,0.09152,0.060705,0.039433,0.044196,0.057304,0.059025,0.04404,0.036398,0.064593,0.088196,0.062794,0.061821,0.085874,3.2659402241008624,1.0248390904716285,1.812714824561205,0.8770523936602544,0.5812673173991582,0.8636659777608371,1.4623382009332002,1.9792800248938978,0.6130925836121622,0.7612567984696428,1.1656145197515695,1.6025487388122015
364333.7618294254,0.086014,0.055707,0.060406,0.087913,0.055917,0.040522,0.039103,0.060955,0.062603,0.040203,0.043299,0.064082,0.088681,0.061801,0.064607,0.088187,3.84201638147062,0.054077841941124014,0.23754816201814158,0.2636749276959885,0.04144781263303434,0.1000835262062522,3.166581207698441,0.8156281000143094,2.747989552557002,2.7515256441593148,2.004200482236621,0.44870917639550206
369695.26211096294,0.085809,0.059707,0.057998,0.089708,0.060564,0.039332,0.041603,0.062383,0.06271,0.042034,0.040902,0.064369,0.088092,0.06009,0.059486,0.085213,1.505496678686148,1.44079350960952,1.2434872228351996,1.626090235243194,1.491249311033835,1.3119114544506365,1.2055446585927476,1.2271083548657638,1.2239653680652103,1.3983820085662262,1.4569139690237076,1.2550258613375194
368415.67869002343,0.08557,0.062114,0.058105,0.089304,0.057731,0.040709,0.042487,0.059844,0.05878,0.041491,0.044601,0.057252,0.089088,0.058917,0.066207,0.0878,2.863324677616702,1.1252248820110173,0.587395206174198,0.6132978726906141,2.137963462653952,1.7729182897424571,2.1447229056418324,1.9661701671828702,0.520083135541099,1.6366367032001068,0.85538553772255,0.5498633319288555
362846.7883511133,0.091266,0.05441,0.059799,0.086,0.058531,0.038788,0.043397,0.056004,0.062628,0.04221,0.043902,0.063491,0.090372,0.057425,0.062895,0.088882,3.633871507119981,1.4553201088750907,1.0866740078980999,1.609613386437353,0.642541697717374,0.3339665855135967,1.647274653426883,1.651769623342719,0.743440880071375,0.6941765777700243,2.2128046728056328,0.9580496653833216
